0	1
1	1
2	1
3	5
4	21
5	314
6	41
7	49
8	52
9	126
10	800
11	6616
12	190
13	154
14	61
15	26
16	31
17	28
18	29
19	31
20	50
21	50
22	28
23	35
24	28
25	23
26	43
27	22
28	32
29	22
30	34
31	28
32	26
33	29
34	35
35	33
36	42
37	48
38	43
39	83
40	71
41	98
42	144
43	174
44	218
45	351
46	524
47	901
48	1905
49	4422
50	10278
51	20795
52	31127
53	26409
54	15604
55	7572
56	3328
57	1434
58	637
59	202
60	91
61	64
62	98
63	100
64	114
65	68
66	68
67	20
68	18
69	27
70	40
71	42
72	38
73	32
74	36
75	15
76	7
77	2
78	3
79	6
80	1
81	1
82	5
83	4
84	2
85	4
86	1
87	2
88	1
89	3
90	0
91	1
92	2
93	0
94	0
95	0
96	1
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	5
199	1
200	3
