0	1
1	1
2	1
3	15
4	50
5	764
6	81
7	79
8	73
9	106
10	146
11	256
12	202
13	219
14	215
15	166
16	161
17	187
18	300
19	590
20	2356
21	8833
22	25615
23	848
24	140
25	119
26	134
27	164
28	220
29	212
30	219
31	294
32	240
33	300
34	252
35	249
36	256
37	287
38	243
39	279
40	289
41	347
42	413
43	449
44	587
45	752
46	880
47	1282
48	2338
49	4661
50	10546
51	24242
52	46915
53	65361
54	48192
55	24714
56	11167
57	4854
58	2351
59	1203
60	583
61	333
62	269
63	173
64	155
65	134
66	85
67	71
68	63
69	46
70	51
71	37
72	36
73	50
74	27
75	29
76	22
77	24
78	20
79	22
80	15
81	24
82	18
83	8
84	8
85	9
86	5
87	4
88	5
89	2
90	2
91	2
92	0
93	1
94	1
95	0
96	0
97	1
98	0
99	1
100	0
101	0
102	0
103	0
104	0
105	0
106	1
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	1
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	2
199	0
200	10
