0	0
1	0
2	2
3	5
4	21
5	164
6	55
7	77
8	86
9	152
10	480
11	3423
12	21453
13	580
14	115
15	120
16	167
17	69
18	61
19	94
20	86
21	192
22	85
23	62
24	89
25	65
26	69
27	73
28	77
29	89
30	90
31	85
32	100
33	95
34	91
35	104
36	90
37	112
38	122
39	134
40	137
41	160
42	175
43	180
44	205
45	255
46	264
47	301
48	289
49	347
50	350
51	379
52	409
53	425
54	433
55	508
56	442
57	478
58	528
59	598
60	605
61	622
62	660
63	762
64	782
65	845
66	1050
67	1296
68	1762
69	2607
70	4318
71	6788
72	9904
73	12006
74	13106
75	11515
76	8590
77	6211
78	4241
79	2762
80	1762
81	1112
82	685
83	500
84	366
85	257
86	209
87	146
88	109
89	82
90	56
91	48
92	31
93	27
94	22
95	24
96	15
97	12
98	21
99	5
100	4
101	7
102	3
103	3
104	3
105	3
106	1
107	0
108	1
109	0
110	1
111	1
112	1
113	0
114	0
115	1
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	1
141	0
142	1
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	1
155	0
156	0
157	0
158	0
159	0
160	0
161	1
162	0
163	0
164	0
165	0
166	0
167	2
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	1
200	120
