0	0
1	0
2	2
3	11
4	43
5	303
6	179
7	169
8	221
9	250
10	409
11	774
12	536
13	763
14	480
15	517
16	779
17	810
18	1739
19	6565
20	25953
21	76038
22	2252
23	346
24	327
25	302
26	304
27	311
28	363
29	352
30	399
31	415
32	462
33	490
34	561
35	556
36	628
37	638
38	761
39	759
40	888
41	951
42	1044
43	1152
44	1303
45	1440
46	1789
47	1983
48	2219
49	2703
50	2772
51	3055
52	3056
53	3047
54	3036
55	2802
56	2740
57	2495
58	2498
59	2540
60	2369
61	2418
62	2418
63	2522
64	2729
65	3313
66	4342
67	6750
68	11044
69	16834
70	23354
71	26419
72	23421
73	17796
74	12478
75	7578
76	4554
77	2980
78	2018
79	1465
80	1135
81	912
82	684
83	477
84	385
85	308
86	244
87	172
88	132
89	111
90	78
91	70
92	61
93	34
94	36
95	39
96	31
97	30
98	25
99	14
100	17
101	16
102	14
103	8
104	13
105	1
106	2
107	1
108	1
109	0
110	1
111	0
112	1
113	1
114	0
115	0
116	1
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	1
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	1
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	1
186	0
187	0
188	0
189	0
190	1
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	132
