0	0
1	2
2	1
3	4
4	18
5	275
6	84
7	695
8	13219
9	124
10	74
11	220
12	177
13	202
14	76
15	71
16	53
17	49
18	48
19	41
20	54
21	76
22	42
23	48
24	41
25	39
26	40
27	53
28	52
29	46
30	49
31	53
32	45
33	45
34	41
35	47
36	51
37	60
38	56
39	69
40	67
41	65
42	70
43	86
44	90
45	92
46	104
47	124
48	111
49	147
50	157
51	150
52	156
53	156
54	144
55	172
56	154
57	181
58	186
59	207
60	201
61	195
62	211
63	255
64	266
65	355
66	404
67	629
68	998
69	1815
70	3249
71	5593
72	8092
73	9870
74	10019
75	8618
76	6304
77	4062
78	2411
79	1337
80	839
81	531
82	359
83	253
84	193
85	127
86	96
87	52
88	42
89	32
90	28
91	21
92	15
93	16
94	5
95	10
96	8
97	4
98	2
99	3
100	2
101	4
102	2
103	0
104	1
105	0
106	0
107	0
108	0
109	0
110	1
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	1
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	1
200	71
