0	0
1	0
2	2
3	3
4	20
5	539
6	37
7	19
8	38
9	42
10	72
11	339
12	1786
13	12841
14	280
15	30
16	24
17	17
18	19
19	24
20	54
21	47
22	67
23	17
24	23
25	27
26	22
27	21
28	33
29	22
30	24
31	20
32	14
33	23
34	26
35	17
36	39
37	37
38	42
39	27
40	42
41	52
42	43
43	77
44	84
45	88
46	101
47	85
48	134
49	157
50	189
51	156
52	213
53	248
54	251
55	214
56	202
57	194
58	198
59	193
60	199
61	179
62	172
63	172
64	168
65	134
66	143
67	151
68	143
69	147
70	122
71	116
72	96
73	109
74	113
75	101
76	96
77	113
78	102
79	99
80	117
81	134
82	126
83	189
84	204
85	286
86	308
87	345
88	283
89	236
90	229
91	175
92	139
93	96
94	79
95	81
96	82
97	74
98	49
99	51
100	62
101	57
102	41
103	35
104	24
105	21
106	28
107	20
108	18
109	6
110	10
111	8
112	13
113	4
114	7
115	4
116	2
117	2
118	1
119	2
120	0
121	2
122	0
123	0
124	0
125	0
126	3
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	2
135	2
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	1
144	0
145	0
146	0
147	1
148	1
149	0
150	0
151	1
152	0
153	0
154	0
155	0
156	0
157	1
158	0
159	2
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	1
172	0
173	0
174	0
175	0
176	1
177	1
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	1
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	86
