0	0
1	1
2	0
3	7
4	18
5	522
6	53
7	54
8	89
9	340
10	2532
11	21822
12	528
13	234
14	72
15	65
16	67
17	67
18	62
19	66
20	71
21	72
22	67
23	72
24	74
25	72
26	63
27	90
28	84
29	93
30	94
31	104
32	129
33	130
34	141
35	149
36	178
37	206
38	210
39	204
40	247
41	235
42	284
43	298
44	282
45	334
46	282
47	324
48	377
49	379
50	544
51	508
52	630
53	596
54	637
55	705
56	897
57	1502
58	2344
59	4603
60	8251
61	13077
62	16826
63	16101
64	13293
65	9181
66	5421
67	2886
68	1578
69	865
70	513
71	302
72	239
73	160
74	126
75	74
76	87
77	64
78	44
79	47
80	40
81	38
82	17
83	19
84	10
85	7
86	11
87	10
88	9
89	3
90	3
91	3
92	5
93	1
94	1
95	0
96	0
97	0
98	0
99	1
100	1
101	0
102	1
103	0
104	0
105	0
106	1
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	1
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	6
