0	1
1	0
2	0
3	24
4	761
5	29515
6	39
7	9
8	17
9	8
10	45
11	207
12	34
13	32
14	53
15	23
16	18
17	19
18	9
19	20
20	46
21	75
22	14
23	19
24	23
25	16
26	18
27	21
28	24
29	24
30	27
31	20
32	31
33	20
34	37
35	27
36	40
37	35
38	34
39	46
40	45
41	50
42	75
43	50
44	69
45	64
46	77
47	74
48	60
49	78
50	77
51	100
52	69
53	57
54	32
55	44
56	52
57	54
58	57
59	52
60	72
61	53
62	51
63	52
64	41
65	54
66	46
67	52
68	48
69	68
70	60
71	48
72	46
73	59
74	58
75	55
76	50
77	44
78	43
79	26
80	30
81	35
82	23
83	24
84	28
85	20
86	18
87	17
88	11
89	14
90	11
91	3
92	10
93	6
94	9
95	10
96	3
97	7
98	8
99	5
100	4
101	1
102	5
103	6
104	3
105	1
106	2
107	3
108	1
109	0
110	2
111	0
112	2
113	0
114	0
115	1
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	39
