0	1
1	1
2	1
3	6
4	31
5	474
6	65
7	58
8	76
9	92
10	158
11	463
12	3157
13	19953
14	321
15	82
16	68
17	63
18	66
19	100
20	107
21	93
22	83
23	117
24	173
25	66
26	62
27	82
28	70
29	69
30	87
31	67
32	83
33	79
34	105
35	99
36	78
37	101
38	99
39	106
40	124
41	122
42	178
43	206
44	222
45	250
46	285
47	317
48	343
49	367
50	396
51	434
52	431
53	404
54	444
55	447
56	502
57	447
58	463
59	463
60	433
61	464
62	410
63	391
64	409
65	446
66	430
67	468
68	412
69	444
70	492
71	478
72	505
73	530
74	554
75	635
76	726
77	880
78	1159
79	1737
80	2685
81	3842
82	5109
83	5854
84	5593
85	5051
86	4043
87	2960
88	2115
89	1580
90	1088
91	758
92	554
93	411
94	346
95	314
96	227
97	191
98	132
99	109
100	106
101	92
102	78
103	49
104	48
105	35
106	36
107	46
108	31
109	33
110	41
111	29
112	19
113	15
114	16
115	19
116	15
117	6
118	4
119	1
120	0
121	3
122	0
123	0
124	0
125	6
126	0
127	0
128	0
129	0
130	5
131	0
132	0
133	1
134	0
135	4
136	3
137	0
138	0
139	1
140	0
141	1
142	4
143	0
144	1
145	0
146	0
147	0
148	5
149	1
150	0
151	16
152	0
153	0
154	2
155	0
156	0
157	1
158	1
159	0
160	1
161	1
162	0
163	13
164	0
165	1
166	0
167	6
168	0
169	1
170	0
171	1
172	1
173	0
174	0
175	1
176	0
177	2
178	1
179	0
180	0
181	0
182	2
183	0
184	1
185	7
186	0
187	5
188	0
189	0
190	1
191	0
192	0
193	2
194	0
195	0
196	0
197	0
198	0
199	7
200	1300
